symbol='MAINIDX', expiryDate='27JUL23', strike='19350', option='PE', LTP=71510, LTQ=50, totalTradedVolume=50, bestBid=70840, bestAsk=71990, bestBidQty=150, bestAskQty=200, openInterest=1850, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472982, prevClosePrice=8550, prevOpenInterest=8200
symbol='MAINIDX', expiryDate='28SEP23', strike='20000', option='CE', LTP=3995, LTQ=0, totalTradedVolume=0, bestBid=3900, bestAsk=4010, bestBidQty=100, bestAskQty=200, openInterest=50750, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473585, prevClosePrice=21900, prevOpenInterest=4250
symbol='MAINIDX', expiryDate='25DEC25', strike='18000', option='PE', LTP=82825, LTQ=0, totalTradedVolume=0, bestBid=82825, bestAsk=82825, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473586, prevClosePrice=2200, prevOpenInterest=1100
symbol='MAINIDX', expiryDate='27JUL23', strike='11900', option='PE', LTP=305, LTQ=0, totalTradedVolume=0, bestBid=305, bestAsk=305, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473587, prevClosePrice=2200, prevOpenInterest=2100
symbol='MAINIDX', expiryDate='26DEC24', strike='20000', option='PE', LTP=136000, LTQ=50, totalTradedVolume=50, bestBid=133430, bestAsk=137345, bestBidQty=100, bestAskQty=50, openInterest=7500, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473588, prevClosePrice=2200, prevOpenInterest=400
symbol='MAINIDX', expiryDate='27JUL23', strike='15850', option='PE', LTP=710, LTQ=0, totalTradedVolume=0, bestBid=710, bestAsk=710, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473589, prevClosePrice=22000, prevOpenInterest=0
symbol='MAINIDX', expiryDate='20JUL23', strike='17400', option='PE', LTP=1385, LTQ=0, totalTradedVolume=0, bestBid=1385, bestAsk=1385, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473590, prevClosePrice=22000, prevOpenInterest=11550
symbol='MAINIDX', expiryDate='06JUL23', strike='16600', option='PE', LTP=105, LTQ=900, totalTradedVolume=900, bestBid=100, bestAsk=105, bestBidQty=28800, bestAskQty=28000, openInterest=683750, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473591, prevClosePrice=2208900, prevOpenInterest=211600
symbol='ALLBANKS', expiryDate='13JUL23', strike='44900', option='CE', LTP=10145, LTQ=425, totalTradedVolume=425, bestBid=10160, bestAsk=10230, bestBidQty=25, bestAskQty=200, openInterest=18775, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473592, prevClosePrice=22225, prevOpenInterest=17250
symbol='ALLBANKS', expiryDate='13JUL23', strike='44300', option='CE', LTP=29214, LTQ=875, totalTradedVolume=875, bestBid=29489, bestAsk=29580, bestBidQty=25, bestAskQty=425, openInterest=47125, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473593, prevClosePrice=22325, prevOpenInterest=29025
symbol='ALLBANKS', expiryDate='27JUL23', strike='42500', option='PE', LTP=12710, LTQ=350, totalTradedVolume=350, bestBid=12625, bestAsk=12685, bestBidQty=675, bestAskQty=50, openInterest=546625, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473594, prevClosePrice=22350, prevOpenInterest=17575
symbol='MAINIDX', expiryDate='06JUL23', strike='17850', option='CE', LTP=73290, LTQ=0, totalTradedVolume=0, bestBid=73190, bestAsk=73510, bestBidQty=100, bestAskQty=250, openInterest=5400, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473595, prevClosePrice=22400, prevOpenInterest=15100
symbol='MAINIDX', expiryDate='27JUL23', strike='16550', option='PE', LTP=540, LTQ=0, totalTradedVolume=0, bestBid=495, bestAsk=575, bestBidQty=50, bestAskQty=50, openInterest=2400, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473596, prevClosePrice=22450, prevOpenInterest=2500
symbol='MAINIDX', expiryDate='30DEC27', strike='15000', option='PE', LTP=60104, LTQ=0, totalTradedVolume=0, bestBid=60104, bestAsk=60104, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473597, prevClosePrice=2250, prevOpenInterest=0
symbol='MAINIDX', expiryDate='28DEC23', strike='17500', option='CE', LTP=177455, LTQ=50, totalTradedVolume=50, bestBid=177415, bestAsk=178800, bestBidQty=100, bestAskQty=50, openInterest=181100, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473598, prevClosePrice=2250, prevOpenInterest=150
symbol='MAINIDX', expiryDate='31AUG23', strike='18450', option='CE', LTP=43415, LTQ=0, totalTradedVolume=0, bestBid=45540, bestAsk=46650, bestBidQty=50, bestAskQty=50, openInterest=4150, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473599, prevClosePrice=2250, prevOpenInterest=4750
symbol='MAINIDX', expiryDate='31DEC26', strike='23000', option='PE', LTP=280490, LTQ=0, totalTradedVolume=0, bestBid=280490, bestAsk=280490, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473600, prevClosePrice=2250, prevOpenInterest=50
symbol='FINANCIALS', expiryDate='11JUL23', strike='18500', option='PE', LTP=555, LTQ=0, totalTradedVolume=0, bestBid=555, bestAsk=780, bestBidQty=1600, bestAskQty=480, openInterest=1400, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473601, prevClosePrice=22520, prevOpenInterest=18320
symbol='ALLBANKS', expiryDate='27JUL23', strike='47500', option='CE', LTP=1760, LTQ=0, totalTradedVolume=0, bestBid=1750, bestAsk=1770, bestBidQty=75, bestAskQty=475, openInterest=325075, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473602, prevClosePrice=22525, prevOpenInterest=5325
symbol='MAINIDX', expiryDate='06JUL23', strike='19450', option='CE', LTP=165, LTQ=1550, totalTradedVolume=1550, bestBid=160, bestAsk=165, bestBidQty=26900, bestAskQty=45400, openInterest=283650, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473603, prevClosePrice=225300, prevOpenInterest=176750
symbol='ALLBANKS', expiryDate='27JUL23', strike='46200', option='CE', LTP=4360, LTQ=0, totalTradedVolume=0, bestBid=4415, bestAsk=4460, bestBidQty=900, bestAskQty=50, openInterest=14750, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473604, prevClosePrice=22550, prevOpenInterest=11225
symbol='MAINIDX', expiryDate='27JUL23', strike='20150', option='CE', LTP=409, LTQ=0, totalTradedVolume=0, bestBid=409, bestAsk=409, bestBidQty=0, bestAskQty=0, openInterest=8950, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473605, prevClosePrice=22550, prevOpenInterest=13900
symbol='ALLBANKS', expiryDate='13JUL23', strike='43900', option='CE', LTP=50600, LTQ=1300, totalTradedVolume=1300, bestBid=50565, bestAsk=50775, bestBidQty=50, bestAskQty=175, openInterest=40150, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473606, prevClosePrice=22575, prevOpenInterest=24000
symbol='MAINIDX', expiryDate='06JUL23', strike='17600', option='CE', LTP=100370, LTQ=0, totalTradedVolume=0, bestBid=98095, bestAsk=98230, bestBidQty=100, bestAskQty=250, openInterest=94350, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473607, prevClosePrice=22600, prevOpenInterest=17500
symbol='MAINIDX', expiryDate='06JUL23', strike='17650', option='CE', LTP=94485, LTQ=0, totalTradedVolume=0, bestBid=93055, bestAsk=93480, bestBidQty=100, bestAskQty=250, openInterest=11300, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473608, prevClosePrice=22700, prevOpenInterest=16950
symbol='MAINIDX', expiryDate='27JUL23', strike='16750', option='PE', LTP=655, LTQ=0, totalTradedVolume=0, bestBid=655, bestAsk=655, bestBidQty=0, bestAskQty=0, openInterest=15100, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473609, prevClosePrice=22700, prevOpenInterest=5450
symbol='MAINIDX', expiryDate='13JUL23', strike='17800', option='PE', LTP=645, LTQ=850, totalTradedVolume=850, bestBid=645, bestAsk=650, bestBidQty=100, bestAskQty=3050, openInterest=132200, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473610, prevClosePrice=227300, prevOpenInterest=32950
symbol='MAINIDX', expiryDate='20JUL23', strike='19900', option='CE', LTP=300, LTQ=0, totalTradedVolume=0, bestBid=300, bestAsk=300, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473611, prevClosePrice=22900, prevOpenInterest=7250
symbol='MAINIDX', expiryDate='06JUL23', strike='19300', option='PE', LTP=72000, LTQ=0, totalTradedVolume=0, bestBid=71740, bestAsk=72100, bestBidQty=200, bestAskQty=50, openInterest=600, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473612, prevClosePrice=22950, prevOpenInterest=23250
symbol='MAINIDX', expiryDate='30DEC27', strike='19000', option='PE', LTP=195000, LTQ=0, totalTradedVolume=0, bestBid=195000, bestAsk=195000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473613, prevClosePrice=2300, prevOpenInterest=0
symbol='MAINIDX', expiryDate='25DEC25', strike='19000', option='PE', LTP=103005, LTQ=0, totalTradedVolume=0, bestBid=103005, bestAsk=103005, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473614, prevClosePrice=2300, prevOpenInterest=150
symbol='ALLBANKS', expiryDate='13JUL23', strike='50000', option='PE', LTP=558000, LTQ=0, totalTradedVolume=0, bestBid=558175, bestAsk=617350, bestBidQty=850, bestAskQty=1250, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473615, prevClosePrice=2300, prevOpenInterest=2300
symbol='MAINIDX', expiryDate='06JUL23', strike='17700', option='CE', LTP=90205, LTQ=0, totalTradedVolume=0, bestBid=88135, bestAsk=88435, bestBidQty=50, bestAskQty=100, openInterest=29000, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473616, prevClosePrice=23000, prevOpenInterest=15100
symbol='MAINIDX', expiryDate='31AUG23', strike='16900', option='PE', LTP=1735, LTQ=0, totalTradedVolume=0, bestBid=1725, bestAsk=1795, bestBidQty=50, bestAskQty=100, openInterest=10900, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473617, prevClosePrice=23000, prevOpenInterest=7100
symbol='MAINIDX', expiryDate='27JUL23', strike='18150', option='CE', LTP=57420, LTQ=0, totalTradedVolume=0, bestBid=54540, bestAsk=55315, bestBidQty=200, bestAskQty=50, openInterest=23150, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473618, prevClosePrice=23050, prevOpenInterest=8150
symbol='ALLBANKS', expiryDate='28SEP23', strike='43500', option='CE', LTP=170000, LTQ=0, totalTradedVolume=0, bestBid=164270, bestAsk=168540, bestBidQty=15, bestAskQty=15, openInterest=1770, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473619, prevClosePrice=2310, prevOpenInterest=1725
symbol='ALLBANKS', expiryDate='31AUG23', strike='41500', option='CE', LTP=291250, LTQ=0, totalTradedVolume=0, bestBid=240210, bestAsk=308535, bestBidQty=510, bestAskQty=450, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473620, prevClosePrice=2310, prevOpenInterest=2310
symbol='MAINIDX', expiryDate='13JUL23', strike='18650', option='PE', LTP=15090, LTQ=2300, totalTradedVolume=2300, bestBid=14940, bestAsk=14994, bestBidQty=200, bestAskQty=250, openInterest=32800, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473621, prevClosePrice=23200, prevOpenInterest=18950
symbol='MAINIDX', expiryDate='20JUL23', strike='18500', option='PE', LTP=11880, LTQ=0, totalTradedVolume=0, bestBid=11405, bestAsk=11525, bestBidQty=200, bestAskQty=600, openInterest=78750, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473622, prevClosePrice=23200, prevOpenInterest=23050
symbol='ALLBANKS', expiryDate='13JUL23', strike='39000', option='PE', LTP=470, LTQ=1675, totalTradedVolume=1675, bestBid=465, bestAsk=480, bestBidQty=25, bestAskQty=700, openInterest=40125, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473623, prevClosePrice=23200, prevOpenInterest=9775
symbol='ALLBANKS', expiryDate='13JUL23', strike='43000', option='PE', LTP=9585, LTQ=3850, totalTradedVolume=3850, bestBid=9530, bestAsk=9565, bestBidQty=125, bestAskQty=25, openInterest=139850, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473624, prevClosePrice=23225, prevOpenInterest=22425
symbol='MAINIDX', expiryDate='06JUL23', strike='17750', option='CE', LTP=84495, LTQ=0, totalTradedVolume=0, bestBid=82995, bestAsk=83935, bestBidQty=100, bestAskQty=2900, openInterest=6200, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473625, prevClosePrice=23250, prevOpenInterest=19950
symbol='MAINIDX', expiryDate='06JUL23', strike='19550', option='CE', LTP=155, LTQ=850, totalTradedVolume=850, bestBid=150, bestAsk=155, bestBidQty=43850, bestAskQty=21200, openInterest=358900, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473626, prevClosePrice=233650, prevOpenInterest=154750
symbol='ALLBANKS', expiryDate='13JUL23', strike='43400', option='PE', LTP=16585, LTQ=825, totalTradedVolume=825, bestBid=16405, bestAsk=16480, bestBidQty=25, bestAskQty=25, openInterest=34300, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473627, prevClosePrice=23400, prevOpenInterest=24525
symbol='ALLBANKS', expiryDate='27JUL23', strike='44500', option='PE', LTP=75500, LTQ=1425, totalTradedVolume=1425, bestBid=75205, bestAsk=75440, bestBidQty=200, bestAskQty=25, openInterest=204825, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473628, prevClosePrice=23425, prevOpenInterest=15000
symbol='MAINIDX', expiryDate='06JUL23', strike='19500', option='PE', LTP=92670, LTQ=0, totalTradedVolume=0, bestBid=91560, bestAsk=94010, bestBidQty=100, bestAskQty=7550, openInterest=3900, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473629, prevClosePrice=23450, prevOpenInterest=24650
symbol='ALLBANKS', expiryDate='06JUL23', strike='40300', option='PE', LTP=390, LTQ=1175, totalTradedVolume=1175, bestBid=385, bestAsk=390, bestBidQty=125, bestAskQty=1000, openInterest=24000, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473630, prevClosePrice=234750, prevOpenInterest=4900
symbol='FINANCIALS', expiryDate='04JUL23', strike='20500', option='CE', LTP=50, LTQ=263280, totalTradedVolume=263280, bestBid=50, bestAsk=55, bestBidQty=125760, bestAskQty=61800, openInterest=1982280, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473631, prevClosePrice=2348880, prevOpenInterest=925240
symbol='MAINIDX', expiryDate='20JUL23', strike='18750', option='PE', LTP=21360, LTQ=0, totalTradedVolume=0, bestBid=21245, bestAsk=0, bestBidQty=900, bestAskQty=0, openInterest=2050, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473632, prevClosePrice=2350, prevOpenInterest=0
symbol='MAINIDX', expiryDate='28MAR24', strike='15000', option='PE', LTP=7770, LTQ=0, totalTradedVolume=0, bestBid=7770, bestAsk=7770, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473633, prevClosePrice=2350, prevOpenInterest=0
symbol='MAINIDX', expiryDate='26DEC24', strike='20000', option='CE', LTP=124500, LTQ=0, totalTradedVolume=0, bestBid=124500, bestAsk=124500, bestBidQty=0, bestAskQty=0, openInterest=2800, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473634, prevClosePrice=2350, prevOpenInterest=450
symbol='MAINIDX', expiryDate='26DEC24', strike='19000', option='PE', LTP=87000, LTQ=50, totalTradedVolume=50, bestBid=86275, bestAsk=88125, bestBidQty=50, bestAskQty=200, openInterest=13300, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473635, prevClosePrice=2350, prevOpenInterest=600
symbol='MAINIDX', expiryDate='20JUL23', strike='18300', option='PE', LTP=6255, LTQ=100, totalTradedVolume=100, bestBid=6145, bestAsk=6280, bestBidQty=100, bestAskQty=100, openInterest=53250, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473636, prevClosePrice=23500, prevOpenInterest=11950
symbol='MAINIDX', expiryDate='27JUL23', strike='16950', option='PE', LTP=710, LTQ=0, totalTradedVolume=0, bestBid=675, bestAsk=785, bestBidQty=50, bestAskQty=250, openInterest=21100, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473637, prevClosePrice=23550, prevOpenInterest=7300
symbol='FINANCIALS', expiryDate='11JUL23', strike='19150', option='CE', LTP=20000, LTQ=0, totalTradedVolume=0, bestBid=30580, bestAsk=39375, bestBidQty=40, bestAskQty=40, openInterest=80, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473638, prevClosePrice=2360, prevOpenInterest=320
symbol='ALLBANKS', expiryDate='06JUL23', strike='40200', option='PE', LTP=365, LTQ=225, totalTradedVolume=225, bestBid=365, bestAsk=375, bestBidQty=975, bestAskQty=2550, openInterest=26925, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473639, prevClosePrice=236175, prevOpenInterest=15575
symbol='MAINIDX', expiryDate='31AUG23', strike='16400', option='PE', LTP=1125, LTQ=0, totalTradedVolume=0, bestBid=1170, bestAsk=1270, bestBidQty=50, bestAskQty=50, openInterest=8850, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473640, prevClosePrice=23650, prevOpenInterest=18950
symbol='MAINIDX', expiryDate='20JUL23', strike='19850', option='CE', LTP=300, LTQ=0, totalTradedVolume=0, bestBid=300, bestAsk=300, bestBidQty=0, bestAskQty=0, openInterest=1950, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473641, prevClosePrice=23650, prevOpenInterest=6300
symbol='FINANCIALS', expiryDate='04JUL23', strike='18500', option='PE', LTP=110, LTQ=70840, totalTradedVolume=70840, bestBid=110, bestAsk=114, bestBidQty=35240, bestAskQty=12680, openInterest=1748240, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473642, prevClosePrice=2368880, prevOpenInterest=290920
symbol='ALLBANKS', expiryDate='31AUG23', strike='44800', option='PE', LTP=117940, LTQ=0, totalTradedVolume=0, bestBid=111725, bestAsk=117445, bestBidQty=15, bestAskQty=15, openInterest=585, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473643, prevClosePrice=2370, prevOpenInterest=1425
symbol='ALLBANKS', expiryDate='31AUG23', strike='43700', option='CE', LTP=124500, LTQ=0, totalTradedVolume=0, bestBid=115815, bestAsk=120390, bestBidQty=15, bestAskQty=15, openInterest=2175, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473644, prevClosePrice=2370, prevOpenInterest=2295
symbol='ALLBANKS', expiryDate='13JUL23', strike='44700', option='CE', LTP=15000, LTQ=925, totalTradedVolume=925, bestBid=15060, bestAsk=15110, bestBidQty=25, bestAskQty=50, openInterest=46150, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473645, prevClosePrice=23775, prevOpenInterest=21750
symbol='ALLBANKS', expiryDate='13JUL23', strike='42700', option='CE', LTP=140925, LTQ=0, totalTradedVolume=0, bestBid=139770, bestAsk=146625, bestBidQty=750, bestAskQty=75, openInterest=1075, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473646, prevClosePrice=23825, prevOpenInterest=5200
symbol='ALLBANKS', expiryDate='31AUG23', strike='42000', option='CE', LTP=247844, LTQ=15, totalTradedVolume=15, bestBid=243335, bestAsk=249275, bestBidQty=15, bestAskQty=105, openInterest=5835, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473647, prevClosePrice=2385, prevOpenInterest=1950
symbol='MAINIDX', expiryDate='27JUL23', strike='18900', option='PE', LTP=32955, LTQ=250, totalTradedVolume=250, bestBid=32790, bestAsk=32890, bestBidQty=100, bestAskQty=300, openInterest=142950, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473648, prevClosePrice=23850, prevOpenInterest=20300
symbol='MAINIDX', expiryDate='13JUL23', strike='19050', option='CE', LTP=1019, LTQ=200, totalTradedVolume=200, bestBid=1025, bestAsk=1035, bestBidQty=3300, bestAskQty=1400, openInterest=71250, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473649, prevClosePrice=238650, prevOpenInterest=40050
symbol='ALLBANKS', expiryDate='27JUL23', strike='39000', option='PE', LTP=1905, LTQ=100, totalTradedVolume=100, bestBid=1864, bestAsk=1895, bestBidQty=125, bestAskQty=100, openInterest=217450, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473650, prevClosePrice=23950, prevOpenInterest=10175
symbol='ALLBANKS', expiryDate='06JUL23', strike='38500', option='PE', LTP=300, LTQ=25, totalTradedVolume=25, bestBid=300, bestAsk=310, bestBidQty=2175, bestAskQty=1925, openInterest=32500, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473651, prevClosePrice=239575, prevOpenInterest=7025
symbol='FINANCIALS', expiryDate='25JUL23', strike='19200', option='CE', LTP=42110, LTQ=0, totalTradedVolume=0, bestBid=17100, bestAsk=92745, bestBidQty=40, bestAskQty=80, openInterest=0, timestamp=Sun Jul 02 20:57:25 IST 2023, sequence=473652, prevClosePrice=240, prevOpenInterest=560
